"Fecha","Sensor","Volumen (Gals)","Distancia (KM)","Ver en Mapa"
"2024-06-19 18:42:00","Sensor unico","36.41","221.70","Ver en Mapa"
"2024-06-19 18:42:33","Sensor unico","36.41","221.70","Ver en Mapa"
"2024-06-19 18:42:36","Sensor unico","36.41","221.70","Ver en Mapa"
"2024-06-19 18:42:39","Sensor unico","36.41","221.70","Ver en Mapa"
"2024-06-19 18:42:51","Sensor unico","36.41","221.70","Ver en Mapa"
"2024-06-19 18:43:03","Sensor unico","36.41","221.80","Ver en Mapa"
"2024-06-19 18:43:14","Sensor unico","36.41","221.80","Ver en Mapa"
"2024-06-19 19:41:10","Sensor unico","36.41","221.80","Ver en Mapa"
"2024-06-19 20:41:39","Sensor unico","36.41","221.80","Ver en Mapa"
"2024-06-19 21:41:26","Sensor unico","36.41","221.80","Ver en Mapa"
"2024-06-19 22:41:42","Sensor unico","36.41","221.80","Ver en Mapa"
"2024-06-19 23:41:53","Sensor unico","36.41","221.80","Ver en Mapa"
"2024-06-20 00:42:11","Sensor unico","36.41","221.80","Ver en Mapa"
"2024-06-20 01:41:51","Sensor unico","36.41","221.80","Ver en Mapa"
"2024-06-20 02:42:18","Sensor unico","36.41","221.80","Ver en Mapa"
"2024-06-20 03:42:40","Sensor unico","36.41","221.80","Ver en Mapa"
"2024-06-20 04:42:25","Sensor unico","36.41","221.80","Ver en Mapa"
"2024-06-20 05:42:47","Sensor unico","36.41","221.80","Ver en Mapa"
"2024-06-20 06:43:09","Sensor unico","36.41","221.80","Ver en Mapa"
"2024-06-20 07:25:03","Sensor unico","36.41","221.80","Ver en Mapa"
"2024-06-20 07:25:48","Sensor unico","36.41","221.80","Ver en Mapa"
"2024-06-20 07:26:48","Sensor unico","36.41","221.80","Ver en Mapa"
"2024-06-20 07:27:48","Sensor unico","36.41","221.80","Ver en Mapa"
"2024-06-20 07:28:06","Sensor unico","36.41","221.90","Ver en Mapa"
"2024-06-20 07:28:12","Sensor unico","36.41","221.90","Ver en Mapa"
"2024-06-20 07:28:48","Sensor unico","36.41","221.90","Ver en Mapa"
"2024-06-20 07:29:48","Sensor unico","35.78","222.00","Ver en Mapa"
"2024-06-20 07:30:06","Sensor unico","35.78","222.00","Ver en Mapa"
"2024-06-20 07:30:09","Sensor unico","35.78","222.00","Ver en Mapa"
"2024-06-20 07:30:48","Sensor unico","36.41","222.50","Ver en Mapa"
"2024-06-20 07:31:48","Sensor unico","36.41","223.30","Ver en Mapa"
"2024-06-20 07:32:48","Sensor unico","36.41","224.20","Ver en Mapa"
"2024-06-20 07:33:48","Sensor unico","35.78","225.20","Ver en Mapa"
"2024-06-20 07:34:48","Sensor unico","35.78","225.80","Ver en Mapa"
"2024-06-20 07:35:48","Sensor unico","35.78","226.20","Ver en Mapa"
"2024-06-20 07:36:45","Sensor unico","35.78","226.70","Ver en Mapa"
"2024-06-20 07:36:48","Sensor unico","35.78","226.70","Ver en Mapa"
"2024-06-20 07:36:51","Sensor unico","35.78","226.70","Ver en Mapa"
"2024-06-20 07:36:54","Sensor unico","35.78","226.70","Ver en Mapa"
"2024-06-20 07:37:48","Sensor unico","35.78","227.20","Ver en Mapa"
"2024-06-20 07:38:15","Sensor unico","35.78","227.30","Ver en Mapa"
"2024-06-20 07:38:48","Sensor unico","35.78","227.50","Ver en Mapa"
"2024-06-20 07:39:48","Sensor unico","35.78","227.80","Ver en Mapa"
"2024-06-20 07:40:21","Sensor unico","35.78","227.90","Ver en Mapa"
"2024-06-20 07:40:48","Sensor unico","35.78","228.10","Ver en Mapa"
"2024-06-20 07:41:48","Sensor unico","35.78","228.30","Ver en Mapa"
"2024-06-20 07:41:51","Sensor unico","35.78","228.30","Ver en Mapa"
"2024-06-20 07:42:17","Sensor unico","35.78","228.30","Ver en Mapa"
"2024-06-20 08:13:04","Sensor unico","35.78","228.30","Ver en Mapa"
"2024-06-20 08:13:43","Sensor unico","35.78","228.30","Ver en Mapa"
"2024-06-20 08:14:43","Sensor unico","35.78","228.60","Ver en Mapa"
"2024-06-20 08:15:43","Sensor unico","35.78","228.90","Ver en Mapa"
"2024-06-20 08:16:43","Sensor unico","35.78","229.20","Ver en Mapa"
"2024-06-20 08:17:43","Sensor unico","35.78","229.60","Ver en Mapa"
"2024-06-20 08:18:43","Sensor unico","35.78","229.80","Ver en Mapa"
"2024-06-20 08:19:28","Sensor unico","35.15","229.90","Ver en Mapa"
"2024-06-20 08:19:34","Sensor unico","35.15","230.00","Ver en Mapa"
"2024-06-20 08:19:43","Sensor unico","35.15","230.10","Ver en Mapa"
"2024-06-20 08:20:25","Sensor unico","35.78","230.40","Ver en Mapa"
"2024-06-20 08:20:43","Sensor unico","35.78","230.50","Ver en Mapa"
"2024-06-20 08:20:58","Sensor unico","35.78","230.60","Ver en Mapa"
"2024-06-20 08:21:10","Sensor unico","35.78","230.60","Ver en Mapa"
"2024-06-20 08:21:28","Sensor unico","35.78","230.60","Ver en Mapa"
"2024-06-20 08:21:43","Sensor unico","35.78","230.60","Ver en Mapa"
"2024-06-20 08:21:46","Sensor unico","35.78","230.60","Ver en Mapa"
"2024-06-20 08:21:55","Sensor unico","35.78","230.60","Ver en Mapa"
"2024-06-20 08:21:58","Sensor unico","35.78","230.60","Ver en Mapa"
"2024-06-20 08:22:43","Sensor unico","35.15","230.60","Ver en Mapa"
"2024-06-20 08:23:31","Sensor unico","35.15","230.60","Ver en Mapa"
"2024-06-20 08:23:43","Sensor unico","35.15","230.70","Ver en Mapa"
"2024-06-20 08:24:31","Sensor unico","35.15","230.70","Ver en Mapa"
"2024-06-20 08:24:43","Sensor unico","35.78","230.70","Ver en Mapa"
"2024-06-20 08:25:43","Sensor unico","35.78","230.70","Ver en Mapa"
"2024-06-20 08:26:25","Sensor unico","35.78","230.70","Ver en Mapa"
"2024-06-20 08:26:40","Sensor unico","35.78","230.80","Ver en Mapa"
"2024-06-20 08:26:43","Sensor unico","35.78","230.80","Ver en Mapa"
"2024-06-20 08:26:55","Sensor unico","35.78","230.80","Ver en Mapa"
"2024-06-20 08:27:01","Sensor unico","35.78","230.90","Ver en Mapa"
"2024-06-20 08:27:16","Sensor unico","35.78","230.90","Ver en Mapa"
"2024-06-20 08:27:43","Sensor unico","35.78","231.00","Ver en Mapa"
"2024-06-20 08:28:43","Sensor unico","35.78","231.00","Ver en Mapa"
"2024-06-20 08:29:43","Sensor unico","35.78","231.00","Ver en Mapa"
"2024-06-20 08:30:43","Sensor unico","35.78","231.10","Ver en Mapa"
"2024-06-20 08:31:43","Sensor unico","35.78","231.10","Ver en Mapa"
"2024-06-20 08:32:43","Sensor unico","35.78","231.20","Ver en Mapa"
"2024-06-20 08:32:49","Sensor unico","35.78","231.20","Ver en Mapa"
"2024-06-20 08:33:07","Sensor unico","35.78","231.20","Ver en Mapa"
"2024-06-20 08:33:13","Sensor unico","35.78","231.20","Ver en Mapa"
"2024-06-20 08:33:43","Sensor unico","35.78","231.30","Ver en Mapa"
"2024-06-20 08:34:43","Sensor unico","35.78","231.30","Ver en Mapa"
"2024-06-20 08:35:43","Sensor unico","35.78","231.30","Ver en Mapa"
"2024-06-20 08:36:43","Sensor unico","35.78","231.30","Ver en Mapa"
"2024-06-20 08:37:43","Sensor unico","35.78","231.30","Ver en Mapa"
"2024-06-20 08:38:43","Sensor unico","35.78","231.30","Ver en Mapa"
"2024-06-20 08:39:43","Sensor unico","35.78","231.30","Ver en Mapa"
"2024-06-20 08:40:43","Sensor unico","35.78","231.30","Ver en Mapa"
"2024-06-20 08:41:43","Sensor unico","35.78","231.40","Ver en Mapa"
"2024-06-20 08:41:46","Sensor unico","35.78","231.40","Ver en Mapa"
"2024-06-20 08:42:10","Sensor unico","35.78","231.40","Ver en Mapa"
"2024-06-20 08:42:43","Sensor unico","35.78","231.40","Ver en Mapa"
"2024-06-20 08:43:39","Sensor unico","35.15","231.40","Ver en Mapa"
"2024-06-20 08:46:28","Sensor unico","35.15","231.50","Ver en Mapa"
"2024-06-20 08:47:13","Sensor unico","35.15","231.50","Ver en Mapa"
"2024-06-20 08:47:16","Sensor unico","35.15","231.50","Ver en Mapa"
"2024-06-20 08:47:22","Sensor unico","35.15","231.50","Ver en Mapa"
"2024-06-20 08:48:13","Sensor unico","35.15","231.60","Ver en Mapa"
"2024-06-20 08:49:13","Sensor unico","35.15","231.70","Ver en Mapa"
"2024-06-20 08:50:13","Sensor unico","35.15","231.80","Ver en Mapa"
"2024-06-20 08:51:01","Sensor unico","35.15","231.80","Ver en Mapa"
"2024-06-20 08:51:13","Sensor unico","35.15","231.80","Ver en Mapa"
"2024-06-20 08:52:09","Sensor unico","35.78","231.80","Ver en Mapa"
"2024-06-20 08:57:36","Sensor unico","35.78","231.80","Ver en Mapa"
"2024-06-20 08:58:21","Sensor unico","35.78","231.90","Ver en Mapa"
"2024-06-20 08:58:27","Sensor unico","35.78","231.90","Ver en Mapa"
"2024-06-20 08:59:21","Sensor unico","35.78","232.00","Ver en Mapa"
"2024-06-20 09:00:21","Sensor unico","35.15","232.10","Ver en Mapa"
"2024-06-20 09:01:21","Sensor unico","35.15","232.10","Ver en Mapa"
"2024-06-20 09:02:21","Sensor unico","35.15","232.10","Ver en Mapa"
"2024-06-20 09:03:21","Sensor unico","35.15","232.10","Ver en Mapa"
"2024-06-20 09:04:21","Sensor unico","35.15","232.30","Ver en Mapa"
"2024-06-20 09:04:24","Sensor unico","35.15","232.30","Ver en Mapa"
"2024-06-20 09:04:27","Sensor unico","35.15","232.30","Ver en Mapa"
"2024-06-20 09:05:21","Sensor unico","35.78","232.30","Ver en Mapa"
"2024-06-20 09:05:27","Sensor unico","35.78","232.30","Ver en Mapa"
"2024-06-20 09:05:30","Sensor unico","35.78","232.30","Ver en Mapa"
"2024-06-20 09:06:21","Sensor unico","35.15","232.30","Ver en Mapa"
"2024-06-20 09:06:36","Sensor unico","35.15","232.30","Ver en Mapa"
"2024-06-20 09:07:21","Sensor unico","35.78","232.50","Ver en Mapa"
"2024-06-20 09:08:21","Sensor unico","35.15","232.60","Ver en Mapa"
"2024-06-20 09:09:21","Sensor unico","35.15","232.60","Ver en Mapa"
"2024-06-20 09:10:21","Sensor unico","35.15","232.60","Ver en Mapa"
"2024-06-20 09:11:21","Sensor unico","35.15","232.60","Ver en Mapa"
"2024-06-20 09:12:21","Sensor unico","35.15","232.60","Ver en Mapa"
"2024-06-20 09:12:39","Sensor unico","35.15","232.60","Ver en Mapa"
"2024-06-20 09:13:00","Sensor unico","35.15","232.60","Ver en Mapa"
"2024-06-20 09:13:03","Sensor unico","35.15","232.60","Ver en Mapa"
"2024-06-20 09:13:21","Sensor unico","35.15","232.70","Ver en Mapa"
"2024-06-20 09:14:21","Sensor unico","35.15","232.70","Ver en Mapa"
"2024-06-20 09:15:21","Sensor unico","35.15","232.80","Ver en Mapa"
"2024-06-20 09:16:20","Sensor unico","35.15","232.80","Ver en Mapa"
"2024-06-20 09:17:52","Sensor unico","35.15","232.80","Ver en Mapa"
"2024-06-20 09:18:31","Sensor unico","35.15","232.90","Ver en Mapa"
"2024-06-20 09:18:46","Sensor unico","35.15","232.90","Ver en Mapa"
"2024-06-20 09:19:04","Sensor unico","35.15","232.90","Ver en Mapa"
"2024-06-20 09:19:24","Sensor unico","35.15","233.00","Ver en Mapa"
"2024-06-20 09:21:30","Sensor unico","35.78","233.00","Ver en Mapa"
"2024-06-20 09:21:54","Sensor unico","35.78","233.00","Ver en Mapa"
"2024-06-20 09:21:57","Sensor unico","35.78","233.00","Ver en Mapa"
"2024-06-20 09:22:21","Sensor unico","35.78","233.10","Ver en Mapa"
"2024-06-20 09:23:21","Sensor unico","35.15","233.20","Ver en Mapa"
"2024-06-20 09:24:21","Sensor unico","35.15","233.20","Ver en Mapa"
"2024-06-20 09:25:21","Sensor unico","35.15","233.20","Ver en Mapa"
"2024-06-20 09:26:21","Sensor unico","35.15","233.20","Ver en Mapa"
"2024-06-20 09:26:51","Sensor unico","35.15","233.20","Ver en Mapa"
"2024-06-20 09:27:21","Sensor unico","35.15","233.30","Ver en Mapa"
"2024-06-20 09:27:53","Sensor unico","35.15","233.30","Ver en Mapa"
"2024-06-20 09:37:59","Sensor unico","35.78","233.30","Ver en Mapa"
"2024-06-20 09:38:53","Sensor unico","35.78","233.30","Ver en Mapa"
"2024-06-20 09:39:53","Sensor unico","35.78","233.30","Ver en Mapa"
"2024-06-20 09:40:53","Sensor unico","35.78","233.40","Ver en Mapa"
"2024-06-20 09:41:53","Sensor unico","35.78","233.40","Ver en Mapa"
"2024-06-20 09:42:53","Sensor unico","35.78","233.40","Ver en Mapa"
"2024-06-20 09:43:19","Sensor unico","35.78","233.40","Ver en Mapa"
"2024-06-20 09:51:07","Sensor unico","35.78","233.40","Ver en Mapa"
"2024-06-20 09:51:55","Sensor unico","35.78","233.50","Ver en Mapa"
"2024-06-20 09:52:55","Sensor unico","35.15","233.50","Ver en Mapa"
"2024-06-20 09:53:25","Sensor unico","35.15","233.60","Ver en Mapa"
"2024-06-20 09:53:42","Sensor unico","35.15","233.60","Ver en Mapa"
"2024-06-20 09:58:18","Sensor unico","35.15","233.60","Ver en Mapa"
"2024-06-20 09:59:09","Sensor unico","35.15","233.60","Ver en Mapa"
"2024-06-20 10:00:09","Sensor unico","35.15","233.60","Ver en Mapa"
"2024-06-20 10:01:09","Sensor unico","35.15","233.60","Ver en Mapa"
"2024-06-20 10:02:09","Sensor unico","35.15","233.60","Ver en Mapa"
"2024-06-20 10:03:09","Sensor unico","35.15","233.60","Ver en Mapa"
"2024-06-20 10:04:09","Sensor unico","35.15","233.60","Ver en Mapa"
"2024-06-20 10:05:09","Sensor unico","35.15","233.60","Ver en Mapa"
"2024-06-20 10:06:09","Sensor unico","35.15","233.60","Ver en Mapa"
"2024-06-20 10:06:27","Sensor unico","35.15","233.70","Ver en Mapa"
"2024-06-20 10:06:53","Sensor unico","35.15","233.70","Ver en Mapa"
"2024-06-20 10:09:02","Sensor unico","34.51","233.70","Ver en Mapa"
"2024-06-20 10:09:35","Sensor unico","34.51","233.80","Ver en Mapa"
"2024-06-20 10:09:56","Sensor unico","34.51","233.80","Ver en Mapa"
"2024-06-20 10:10:56","Sensor unico","34.51","233.90","Ver en Mapa"
"2024-06-20 10:11:56","Sensor unico","34.51","233.90","Ver en Mapa"
"2024-06-20 10:12:56","Sensor unico","35.15","233.90","Ver en Mapa"
"2024-06-20 10:13:50","Sensor unico","35.15","233.90","Ver en Mapa"
"2024-06-20 10:13:56","Sensor unico","35.15","233.90","Ver en Mapa"
"2024-06-20 10:14:14","Sensor unico","35.15","233.90","Ver en Mapa"
"2024-06-20 10:14:56","Sensor unico","35.15","234.00","Ver en Mapa"
"2024-06-20 10:15:32","Sensor unico","35.15","234.00","Ver en Mapa"
"2024-06-20 10:16:01","Sensor unico","35.78","234.00","Ver en Mapa"
"2024-06-20 10:27:26","Sensor unico","35.78","234.00","Ver en Mapa"
"2024-06-20 10:27:50","Sensor unico","35.78","234.10","Ver en Mapa"
"2024-06-20 10:28:17","Sensor unico","35.78","234.10","Ver en Mapa"
"2024-06-20 10:29:02","Sensor unico","35.15","234.10","Ver en Mapa"
"2024-06-20 10:29:17","Sensor unico","35.15","234.20","Ver en Mapa"
"2024-06-20 10:30:17","Sensor unico","35.15","234.20","Ver en Mapa"
"2024-06-20 10:31:17","Sensor unico","35.78","234.20","Ver en Mapa"
"2024-06-20 10:32:17","Sensor unico","35.78","234.20","Ver en Mapa"
"2024-06-20 10:33:17","Sensor unico","35.78","234.20","Ver en Mapa"
"2024-06-20 10:34:08","Sensor unico","35.78","234.40","Ver en Mapa"
"2024-06-20 10:34:11","Sensor unico","35.78","234.40","Ver en Mapa"
"2024-06-20 10:34:17","Sensor unico","35.78","234.50","Ver en Mapa"
"2024-06-20 10:35:17","Sensor unico","35.15","234.60","Ver en Mapa"
"2024-06-20 10:35:44","Sensor unico","35.15","234.70","Ver en Mapa"
"2024-06-20 10:36:17","Sensor unico","35.15","234.80","Ver en Mapa"
"2024-06-20 10:37:17","Sensor unico","34.51","234.80","Ver en Mapa"
"2024-06-20 10:38:17","Sensor unico","34.51","234.80","Ver en Mapa"
"2024-06-20 10:39:17","Sensor unico","34.51","234.80","Ver en Mapa"
"2024-06-20 10:40:17","Sensor unico","34.51","234.80","Ver en Mapa"
"2024-06-20 10:41:17","Sensor unico","34.51","234.80","Ver en Mapa"
"2024-06-20 10:42:17","Sensor unico","34.51","234.80","Ver en Mapa"
"2024-06-20 10:43:11","Sensor unico","34.51","234.80","Ver en Mapa"
"2024-06-20 10:43:14","Sensor unico","34.51","234.80","Ver en Mapa"
"2024-06-20 10:43:17","Sensor unico","34.51","234.90","Ver en Mapa"
"2024-06-20 10:44:17","Sensor unico","34.51","235.00","Ver en Mapa"
"2024-06-20 10:45:17","Sensor unico","34.51","235.00","Ver en Mapa"
"2024-06-20 10:46:17","Sensor unico","34.51","235.00","Ver en Mapa"
"2024-06-20 10:47:17","Sensor unico","34.51","235.10","Ver en Mapa"
"2024-06-20 10:48:17","Sensor unico","34.51","235.10","Ver en Mapa"
"2024-06-20 10:49:17","Sensor unico","34.51","235.10","Ver en Mapa"
"2024-06-20 10:50:17","Sensor unico","34.51","235.10","Ver en Mapa"
"2024-06-20 10:50:32","Sensor unico","34.51","235.10","Ver en Mapa"
"2024-06-20 10:51:17","Sensor unico","34.51","235.20","Ver en Mapa"
"2024-06-20 10:52:17","Sensor unico","34.51","235.20","Ver en Mapa"
"2024-06-20 10:53:17","Sensor unico","34.51","235.20","Ver en Mapa"
"2024-06-20 10:53:26","Sensor unico","34.51","235.20","Ver en Mapa"
"2024-06-20 10:54:17","Sensor unico","34.51","235.40","Ver en Mapa"
"2024-06-20 10:54:29","Sensor unico","34.51","235.40","Ver en Mapa"
"2024-06-20 10:54:35","Sensor unico","34.51","235.40","Ver en Mapa"
"2024-06-20 10:55:17","Sensor unico","34.51","235.50","Ver en Mapa"
"2024-06-20 10:56:17","Sensor unico","34.51","235.50","Ver en Mapa"
"2024-06-20 10:57:17","Sensor unico","34.51","235.50","Ver en Mapa"
"2024-06-20 10:58:17","Sensor unico","34.51","235.50","Ver en Mapa"
"2024-06-20 10:58:41","Sensor unico","34.51","235.50","Ver en Mapa"
"2024-06-20 10:58:47","Sensor unico","34.51","235.50","Ver en Mapa"
"2024-06-20 10:59:17","Sensor unico","34.51","235.60","Ver en Mapa"
"2024-06-20 11:00:17","Sensor unico","34.51","235.70","Ver en Mapa"
"2024-06-20 11:01:17","Sensor unico","34.51","235.70","Ver en Mapa"
"2024-06-20 11:02:17","Sensor unico","34.51","235.70","Ver en Mapa"
"2024-06-20 11:03:17","Sensor unico","34.51","235.70","Ver en Mapa"
"2024-06-20 11:03:53","Sensor unico","34.51","235.80","Ver en Mapa"
"2024-06-20 11:03:59","Sensor unico","34.51","235.80","Ver en Mapa"
"2024-06-20 11:04:17","Sensor unico","34.51","235.80","Ver en Mapa"
"2024-06-20 11:05:17","Sensor unico","34.51","235.90","Ver en Mapa"
"2024-06-20 11:05:41","Sensor unico","34.51","235.90","Ver en Mapa"
"2024-06-20 11:06:17","Sensor unico","34.51","235.90","Ver en Mapa"
"2024-06-20 11:07:17","Sensor unico","34.51","236.00","Ver en Mapa"
"2024-06-20 11:08:17","Sensor unico","34.51","236.00","Ver en Mapa"
"2024-06-20 11:09:17","Sensor unico","34.51","236.00","Ver en Mapa"
"2024-06-20 11:10:17","Sensor unico","34.51","236.00","Ver en Mapa"
"2024-06-20 11:11:17","Sensor unico","34.51","236.00","Ver en Mapa"
"2024-06-20 11:12:17","Sensor unico","34.51","236.10","Ver en Mapa"
"2024-06-20 11:13:17","Sensor unico","34.51","236.30","Ver en Mapa"
"2024-06-20 11:14:14","Sensor unico","34.51","236.40","Ver en Mapa"
"2024-06-20 11:14:17","Sensor unico","34.51","236.40","Ver en Mapa"
"2024-06-20 11:15:17","Sensor unico","34.51","236.40","Ver en Mapa"
"2024-06-20 11:16:17","Sensor unico","34.51","236.40","Ver en Mapa"
"2024-06-20 11:17:11","Sensor unico","34.51","236.50","Ver en Mapa"
"2024-06-20 11:17:17","Sensor unico","34.51","236.50","Ver en Mapa"
"2024-06-20 11:18:17","Sensor unico","34.51","236.50","Ver en Mapa"
"2024-06-20 11:19:17","Sensor unico","34.51","236.50","Ver en Mapa"
"2024-06-20 11:20:17","Sensor unico","34.51","236.50","Ver en Mapa"
"2024-06-20 11:21:17","Sensor unico","34.51","236.50","Ver en Mapa"
"2024-06-20 11:22:17","Sensor unico","34.51","236.50","Ver en Mapa"
"2024-06-20 11:23:17","Sensor unico","34.51","236.50","Ver en Mapa"
"2024-06-20 11:24:17","Sensor unico","34.51","236.50","Ver en Mapa"
"2024-06-20 11:25:17","Sensor unico","34.51","236.80","Ver en Mapa"
"2024-06-20 11:26:17","Sensor unico","34.51","237.10","Ver en Mapa"
"2024-06-20 11:26:29","Sensor unico","34.51","237.20","Ver en Mapa"
"2024-06-20 11:27:17","Sensor unico","34.51","237.50","Ver en Mapa"
"2024-06-20 11:28:17","Sensor unico","34.51","237.60","Ver en Mapa"
"2024-06-20 11:29:17","Sensor unico","34.51","237.80","Ver en Mapa"
"2024-06-20 11:30:17","Sensor unico","34.51","237.80","Ver en Mapa"
"2024-06-20 11:31:02","Sensor unico","34.51","237.80","Ver en Mapa"
"2024-06-20 11:31:17","Sensor unico","34.51","237.90","Ver en Mapa"
"2024-06-20 11:32:11","Sensor unico","33.87","238.00","Ver en Mapa"
"2024-06-20 11:32:17","Sensor unico","33.87","238.00","Ver en Mapa"
"2024-06-20 11:32:23","Sensor unico","33.87","238.00","Ver en Mapa"
"2024-06-20 11:33:17","Sensor unico","33.87","238.10","Ver en Mapa"
"2024-06-20 11:34:17","Sensor unico","33.87","238.10","Ver en Mapa"
"2024-06-20 11:34:52","Sensor unico","33.87","238.20","Ver en Mapa"
"2024-06-20 11:39:04","Sensor unico","33.87","238.20","Ver en Mapa"
"2024-06-20 11:39:55","Sensor unico","33.87","238.20","Ver en Mapa"
"2024-06-20 11:40:52","Sensor unico","33.87","238.30","Ver en Mapa"
"2024-06-20 11:41:46","Sensor unico","33.87","238.30","Ver en Mapa"
"2024-06-20 11:41:55","Sensor unico","33.87","238.30","Ver en Mapa"
"2024-06-20 11:42:55","Sensor unico","33.87","238.30","Ver en Mapa"
"2024-06-20 11:43:55","Sensor unico","33.87","238.30","Ver en Mapa"
"2024-06-20 11:44:55","Sensor unico","33.87","238.30","Ver en Mapa"
"2024-06-20 11:45:55","Sensor unico","33.87","238.30","Ver en Mapa"
"2024-06-20 11:46:55","Sensor unico","33.87","238.30","Ver en Mapa"
"2024-06-20 11:47:55","Sensor unico","33.87","238.30","Ver en Mapa"
"2024-06-20 11:48:10","Sensor unico","33.87","238.40","Ver en Mapa"
"2024-06-20 11:48:55","Sensor unico","33.87","238.40","Ver en Mapa"
"2024-06-20 11:49:55","Sensor unico","33.87","238.40","Ver en Mapa"
"2024-06-20 11:50:22","Sensor unico","33.87","238.40","Ver en Mapa"
"2024-06-20 11:50:55","Sensor unico","33.87","238.50","Ver en Mapa"
"2024-06-20 11:51:37","Sensor unico","33.87","238.50","Ver en Mapa"
"2024-06-20 11:51:55","Sensor unico","33.87","238.50","Ver en Mapa"
"2024-06-20 11:52:55","Sensor unico","33.87","238.50","Ver en Mapa"
"2024-06-20 11:53:55","Sensor unico","33.87","238.50","Ver en Mapa"
"2024-06-20 11:54:55","Sensor unico","33.87","238.50","Ver en Mapa"
"2024-06-20 11:55:55","Sensor unico","33.87","238.50","Ver en Mapa"
"2024-06-20 11:56:55","Sensor unico","33.87","238.50","Ver en Mapa"
